offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
11/6,<music21.chord.Chord D-1 D-2 A-3 D-4 F4>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,51,2 5/6
2.0,<music21.chord.Chord D-1 D-2 F4>,"[0, 4]","[1, 5]",Poulenc_Les_chemins_de_lamour.mxl,,,51,3
13/6,<music21.chord.Chord D-1 D-2 A-4>,"[0, -7]","[8, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,51,3 1/6
7/3,<music21.chord.Chord D-1 D-2 D-5>,[0],[1],Poulenc_Les_chemins_de_lamour.mxl,,,51,3 1/3
2.5,<music21.chord.Chord D-1 D-2 F5>,"[0, 4]","[1, 5]",Poulenc_Les_chemins_de_lamour.mxl,,,51,3 1/2
8/3,<music21.chord.Chord D-1 D-2 A-5>,"[0, -7]","[8, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,51,3 2/3
17/6,<music21.chord.Chord D-1 D-2 D-6>,[0],[1],Poulenc_Les_chemins_de_lamour.mxl,,,51,3 5/6
0.0,<music21.chord.Chord D-2 F6>,"[0, 4]","[1, 5]",Poulenc_Les_chemins_de_lamour.mxl,,,52,1
2.0,<music21.chord.Chord F4 A-4>,"[0, 3]","[5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,52,3
0.0,<music21.chord.Chord D-2 D-5 F5>,"[0, 4]","[1, 5]",Poulenc_Les_chemins_de_lamour.mxl,,,53,1
1.0,<music21.chord.Chord D-2 A-3 D-4 D-5 F5>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,53,2
2.0,<music21.chord.Chord D-2 A-3 D-4 F4 A-4>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,53,3
0.0,<music21.chord.Chord A-1 C5 E-5>,"[0, -8, -5]","[8, 0, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,54,1
